Drug,Concentration (µM),mouse_1,pig_1,dog_1,dog_2,mouse_2,mouse_3,cynomolgus_1,cynomolgus_2,human_1,spiny_1,spiny_2,goat_1,ferret_1,ferret_2,blackhouse_1,serotine_1,serotine_2,hmouse_1,steppe_1,blackhouse_2,steppe_2,spiny_3,hmouse_2,rat_1,ferret_3,goat_2,serotine_3,cattle_1,pig_2,blackhouse_3,cattle_2,chick_2,human_2,cattle_3,chick_3,chick_1,sakhalin_1,sakhalin_2,guineapig_3,rat_2,rat_3,marmoset_1,guineapig_1,guineapig_2,marmoset_2,marmoset_3,pig_3,sakhalin_3,human_3,human_4,cynomolgus_3,hmouse_3,goat_3
Venetoclax,"0,016",59.71720353,94.26963184,126.1090671,88.9014572,83.2765584,61.808998,120.8057609,84.67234982,44.42760022,92.10222173,59.67720208,64.15115419,80.14585823,114.6320719,67.22525513,108.9281362,123.8825887,72.0089119,132.6510541,1.055107091,88.21474767,123.1020722,63.39350468,105.4415739,155.7502854,83.47578346,0.873571894,87.01969528,112.0522061,110.9049738,94.36519792,79.68973158,176.9238652,129.0833457,1.033099772,92.58843013,97.03841406,102.2876565,100.0638634,110.9148359,117.6171268,2.446789379,136.6171671,2.135278708,118.1955909,97.85335557,100.7372281,0.834837052,79.41877368,98.71761167,121.3439488,122.465395,117.2692143
Venetoclax,"0,08",68.52151219,127.5120435,132.7413701,128.5187054,76.07177078,48.006538,68.48170142,74.00349525,90.61594299,96.85953031,95.59322076,86.43303026,98.44893578,81.35082839,89.20052784,119.7059927,102.3789959,104.2297437,118.948097,114.3374724,87.41840223,93.12659837,133.6825464,96.12909936,119.2863539,75.71101227,106.3438155,84.36029248,110.0575384,109.9403129,133.1152002,113.1562992,38.74583419,106.1740626,105.3534003,99.65062557,101.917568,94.14871415,101.0066299,91.6816293,87.82247462,40.01949725,75.43324793,9.243346742,119.1129124,75.22174998,149.6690421,60.53774905,133.454203,161.0854936,67.53838963,136.374723,113.7136861
Venetoclax,"0,400",64.74659838,142.1064575,137.7395695,78.65004102,86.08274787,105.45222,164.5803509,101.7087325,67.39681402,123.6216289,183.5967782,80.30061243,81.88216252,87.71646251,99.14674167,105.7417263,100.8878469,82.48123424,123.6729069,103.7583647,133.9983636,85.44705143,82.77612499,49.75216674,81.25306045,151.3510209,106.2673959,140.8674134,102.7951687,68.29570652,77.92828235,117.8912379,103.2730284,113.8515195,90.02526356,167.6014866,75.74751156,73.35727929,80.91741806,111.799133,124.2314682,97.62185269,103.1457369,30.82414807,30.77053691,92.74362521,47.6863223,23.27823599,98.95407277,46.36097856,170.1339132,135.841352,94.27633987
Venetoclax,2,62.68505179,136.123054,110.1695978,106.6625893,97.67593052,83.894884,66.69285555,79.1457105,67.51316628,94.50336211,95.41401102,104.5534841,84.70512087,74.05216812,88.86707999,118.2140123,43.17311991,91.09308195,187.3306725,190.5695969,115.1145621,83.81791245,73.83964989,91.29321472,238.1550816,100.6665163,35.90200816,79.84606046,120.2383849,87.78995804,80.57524408,80.75038617,51.89623077,52.83244138,8.539320532,114.3847177,45.86086292,26.78782486,75.11879562,69.29777096,103.9988791,104.0714175,130.6079032,65.74605644,120.4441785,107.7841065,142.368667,1.904053179,66.48203786,110.8921525,66.51270082,152.244162,125.2748185
Venetoclax,10,23.59113777,85.95544894,319.0051473,28.33529394,24.71762058,17.920905,103.7396512,45.77834358,72.74417421,195.9015316,70.99472187,56.53719728,16.71020253,4.842933422,44.36336861,42.21149517,5.729925699,96.30317665,183.1965291,52.69937543,46.59484981,39.19426069,73.03837473,28.13174066,19.10196573,82.7678175,3.157649117,129.6346676,158.4154311,9.682807852,78.98199672,14.23875076,44.04246019,59.10327635,1.786749588,22.30125757,2.404675131,7.161766674,75.15817643,51.93796006,37.08046636,44.00471698,29.44703019,114.3293312,58.59557239,20.44409666,160.2948913,0.884952916,148.1920123,47.45625951,103.7655087,140.130951,23.560762
Tipifarnib,"0,0032",84.00064118,95.55402428,65.17487088,83.64775993,155.6792553,105.44565,52.40613255,61.25146387,24.7689122,139.5103935,86.91701104,90.15592188,100.3514619,49.54823682,113.6743584,68.23909885,103.1145216,83.98380627,161.4982219,110.2336278,67.22475315,78.99358899,84.76667305,54.63379075,145.0680865,79.0149027,133.7888856,101.6113613,154.0602543,125.2484059,110.5369978,148.2160323,99.92162716,93.30711103,136.6572159,51.19353203,66.82008778,66.2178622,89.74997855,52.18805019,18.3832505,51.31555285,37.6653432,88.10899211,66.5200304,123.8079657,139.4053733,53.15474992,63.67672941,88.75716712,49.3252203,19.3185911,123.9106662
Tipifarnib,"0,016",92.22400383,93.52616763,118.0044816,118.7835631,152.4754051,79.220321,94.08878436,73.25224327,57.19347325,82.15900092,92.17748525,106.0313281,117.4701671,93.05847222,133.1619182,75.9353487,99.39106888,94.20810379,137.8393422,118.1850213,103.9907894,105.3949488,96.07006982,51.10636791,83.56714401,109.6813962,89.08790748,105.2129025,137.9290193,67.85851712,100.5058646,108.8884216,101.8947983,111.101608,90.4682005,76.38765354,75.93331178,88.42828634,110.3871895,58.48167505,22.49528794,62.55723039,63.5866891,45.17020679,148.1221656,112.696245,118.9546726,34.64870965,112.6951693,84.59233518,91.19179886,119.091579,195.4625775
Tipifarnib,"0,08",97.59110738,52.53950847,83.81906336,42.28377014,89.76941566,113.98594,89.06585544,133.0082416,79.95986929,90.88230918,131.1943592,102.0987641,82.38439583,88.66067055,87.62308086,106.8189771,83.58779046,86.92643276,98.62857408,133.3300608,48.7912714,100.4710763,90.05401695,79.14347021,71.48885058,124.3311585,71.80548727,86.32213697,104.7565187,137.7101352,104.0834305,63.64263912,57.26620278,153.7357328,83.65923585,102.2658847,98.91826358,87.61494418,136.5326147,38.82907649,66.09045301,98.79860573,63.38875821,77.63722674,189.8600897,59.17099656,82.10707974,47.05401762,66.80124837,199.3428128,89.99457046,144.585975,92.25260845
Tipifarnib,"0,400",87.78655508,114.5878537,18.72987095,17.42945445,130.9794902,107.74605,102.0886534,103.3133976,70.26439737,106.9995344,98.85540424,67.42177703,112.4267205,66.62668459,83.77146747,85.77548223,80.55562483,66.32379905,128.7238026,129.4571183,99.58253401,106.6362454,104.1041511,60.89797733,93.13188497,94.68238453,73.26726588,101.0759789,104.2514673,139.3311189,83.62837846,120.0329079,45.04953097,79.21614563,80.09258057,133.2329784,50.52889137,23.2003166,53.86951597,14.51574529,67.4284412,85.56145436,52.49109823,35.82616999,150.9056994,91.40264762,93.40052151,123.8326864,62.87338671,67.0293633,102.1308052,122.56064,108.2982197
Tipifarnib,2,110.6613339,51.11478018,15.43503072,21.63430289,108.0417936,102.69521,50.17016192,61.43104807,108.2947876,92.05019414,65.83945857,82.9934284,107.8650233,59.44002176,39.11614024,104.7355371,93.64425641,50.69424922,115.5339778,19.73617603,69.4118975,70.43897585,52.43860617,21.51066666,92.26038237,114.0732703,27.6394813,132.17928,236.8331429,29.84631037,89.02666295,43.72556202,99.08244545,93.77576997,42.97714764,85.22658707,46.27268007,22.06265797,27.02099187,26.71990196,41.99410695,59.7663938,66.71668702,144.6727655,55.72491399,70.32657943,157.2089784,5.090955922,55.77592975,105.1333356,43.2257923,51.97053,63.3625167
Tipifarnib,10,104.7409905,58.14831587,9.448181807,15.86879775,123.285279,86.644104,52.46953688,67.54219,49.30965443,88.04776555,103.9779862,55.17508519,96.52500234,10.85989291,2.153016424,67.90136913,17.56303014,24.08835537,30.13873613,2.137401337,4.310171089,5.566635326,38.18081761,1.63593459,29.21233492,11.00860433,5.220908043,5.103550635,24.57439374,1.894846505,86.83526388,3.402215422,50.57199518,6.740725375,2.281316881,1.503944624,12.20697155,11.93939988,34.4798689,15.78732379,1.189433,2.10103123,27.17594127,8.358573514,4.328613607,2.592873402,34.40315933,0.992294103,32.7687921,104.1413443,51.98255523,9.10282934,42.34078811
Lonafarnib,"0,0032",92.97383361,97.67411632,90.9542156,79.30371999,75.46808522,100.15171,92.72781655,119.7890843,58.03370351,107.688804,129.8746001,93.74351658,96.37145704,97.789694,113.1840149,86.50092471,78.88454846,133.1968296,99.43308253,78.07499832,49.76986952,99.88517465,75.24272783,93.13324618,128.6401687,96.69415574,91.26176818,94.44556287,108.9299626,105.811685,109.290283,77.69176806,96.62337676,107.8877289,96.24636492,123.0926253,107.9567854,98.92478632,116.164001,84.70265323,119.6601325,69.10015289,76.05656945,16.90878293,174.1485782,80.68297155,108.5513543,34.08251694,93.00337563,134.7671851,94.54555613,94.5517083,117.7403369
Lonafarnib,"0,016",86.71607558,133.4133457,123.1879565,150.57423,96.56771296,91.967853,74.98576004,79.94105636,46.34406311,117.5856127,82.61443636,93.00516305,113.4406735,98.27158663,94.85711901,104.9344076,113.1661515,106.1147638,174.5715043,104.7539055,151.005172,96.23543556,91.16220306,72.38743499,66.62299241,109.7080226,102.1810841,112.1300803,156.6413968,136.1537927,96.40620184,28.001765,44.88064005,127.1839634,85.80329156,91.4427647,113.4492319,100.0036964,166.001124,109.8966982,89.87440353,23.39818592,56.24962175,144.1316376,229.9433072,97.53936354,137.0909387,89.5618271,146.670446,193.3346439,75.93989854,147.305752,98.10123965
Lonafarnib,"0,08",83.40257737,83.68062763,99.80385218,82.71108306,95.44301341,72.638909,93.5634012,56.87343893,98.05444904,98.82289982,108.2569458,115.1637275,98.86226561,117.9956032,77.93928731,116.1371397,96.43568651,103.8014564,101.9121304,108.865302,63.07633505,85.85261895,93.65761089,107.6043387,100.039576,121.0911714,74.60478384,105.2280242,62.33315719,215.9485069,97.41340789,99.62474987,48.38200247,60.08176023,68.8867687,115.3238299,86.55963438,77.75554065,158.4394024,69.65410519,108.894508,50.01843907,133.7268497,39.47179948,92.82224124,85.65984281,96.95647402,100.0585365,103.6464787,128.8951792,91.90405394,118.695418,90.581608
Lonafarnib,"0,400",101.5566698,12.37173211,12.86308748,17.39417275,82.5655437,166.43423,37.29740743,59.30036166,24.66698804,121.3696119,110.6820288,126.3652318,118.6215469,106.8730968,22.51174309,27.59363449,99.49730487,108.0168818,105.6957626,86.09218853,95.93684451,97.04321991,111.3613905,79.59356662,93.01721852,140.0926463,105.1988175,85.18813024,138.0935886,69.2291242,87.43064333,53.29246336,49.53666167,96.87717567,73.92185028,70.64679447,15.50988518,2.905217673,44.18739022,12.12602095,73.77913432,34.63101123,144.5070376,59.82678063,142.4815736,103.5934455,119.5376808,87.56511784,20.70598274,13.81951679,27.90024243,124.752632,61.48713597
